or,de,Time
339+George+Street+Toronto,OLD+MILL+STATION,8171
129+Peter+St+Toronto,OLD+MILL+STATION,6868
674+Dundas+St.+W+Toronto,OLD+MILL+STATION,6026
616+Vaughan+Road+Toronto+Toronto,OLD+MILL+STATION,6427
20+Gerrard+Street+East+Toronto,OLD+MILL+STATION,7598
2714+Danforth+Avenue+Toronto,OLD+MILL+STATION,12449
349+George+Street+Toronto,OLD+MILL+STATION,8097
60+Brant+Street+Toronto,OLD+MILL+STATION,6570
360+Lesmill+Road+North+York,OLD+MILL+STATION,16337
25+Canterbury+Place+North+York,OLD+MILL+STATION,14729
"490+Sherbourne+Street,+2nd+floor+Toronto",OLD+MILL+STATION,7933
512+Jarvis+St.+Toronto,OLD+MILL+STATION,7627
86+Lombard+St.+Toronto,OLD+MILL+STATION,8175
1161+Caledonia+Road+Toronto,OLD+MILL+STATION,7315
412+Queen+Street+East+Toronto,OLD+MILL+STATION,8825
702+Kennedy+Rd+Toronto,OLD+MILL+STATION,16809
1322+Bloor+Street+West+Toronto,OLD+MILL+STATION,3321
3576+St.+Clair+Avenue+East+Scarborough,OLD+MILL+STATION,16095
805A+Wellington+Street+W+Toronto,OLD+MILL+STATION,6097
422+Gilbert+Avenue+Toronto,OLD+MILL+STATION,5285
1076+Pape+Avenue+Toronto,OLD+MILL+STATION,10192
14+Vaughan+Road+Toronto,OLD+MILL+STATION,6475
558+Bathurst+Street+Toronto,OLD+MILL+STATION,5915
126+Pape+Avenue+Toronto,OLD+MILL+STATION,10471
60+Newcastle+Street+Toronto,OLD+MILL+STATION,3439
70+Gerrard+St.+E.+Toronto,OLD+MILL+STATION,7810
3410+Bayview+Avenue+Toronto,OLD+MILL+STATION,18013
525+Bloor+Street+East+Toronto,OLD+MILL+STATION,7727
87+Pembroke+St+Toronto,OLD+MILL+STATION,8172
101+Ontario+Street+Toronto,OLD+MILL+STATION,8561
2808+Dundas+St+W+Toronto,OLD+MILL+STATION,2963
723+Queen+Street+West+Toronto,OLD+MILL+STATION,5987
107+Jarvis+Street+Toronto,OLD+MILL+STATION,8257
Sherbourne+Street+Toronto,OLD+MILL+STATION,8144
29+Leslie+Street+Toronto,OLD+MILL+STATION,10996
2671+Islington+Avenue+Toronto,OLD+MILL+STATION,9278
502+Spadina+Ave.+Toronto,OLD+MILL+STATION,6321
191+Spadina+Road+Toronto,OLD+MILL+STATION,6317
95+Wellesley+St.+E.+Toronto,OLD+MILL+STATION,7637
23+Grange+Road+Toronto,OLD+MILL+STATION,6884
875+Queen+St+E+Toronto,OLD+MILL+STATION,10036
7+Vanauley+Street+Toronto,OLD+MILL+STATION,6509
21+Walmer+Rd.+Toronto,OLD+MILL+STATION,5844
80+Woodlawn+Ave.+East+Toronto,OLD+MILL+STATION,8069
6+Warrendale+Court+Etobicoke,OLD+MILL+STATION,9903
348+Davenport+Rd.+Toronto,OLD+MILL+STATION,6793
167+College+Street+Toronto,OLD+MILL+STATION,6719
702+Kennedy+Road+Scarborough,OLD+MILL+STATION,16809
265+Queens+Drive+Toronto,OLD+MILL+STATION,5383
248+Dufferin+Street+Toronto,OLD+MILL+STATION,5145
177+Caledonia+Rd+Toronto,OLD+MILL+STATION,4618
747+Warden+Ave+Toronto,OLD+MILL+STATION,15276
100+Lippincott+Street+Toronto,OSGOODE+STATION,1817
973+Lansdowne+Avenue+Toronto,OSGOODE+STATION,4718
43+Christie+Street+Toronto,OSGOODE+STATION,3034
1229+Ellesmere+Road+Toronto,OSGOODE+STATION,14910
1651+Sheppard+Ave+West+Toronto,OSGOODE+STATION,12158
4222+Kingston+Road+Toronto,OSGOODE+STATION,15325
38+Bathrust+St+Toronto,OSGOODE+STATION,1600
291+Sherbourne+Street+Toronto,OSGOODE+STATION,1558
3306+Kingston+Road+Toronto,OSGOODE+STATION,12530
339+George+Street+Toronto,OSGOODE+STATION,1416
129+Peter+St+Toronto,OSGOODE+STATION,459
674+Dundas+St.+W+Toronto,OSGOODE+STATION,1263
616+Vaughan+Road+Toronto+Toronto,OSGOODE+STATION,5289
20+Gerrard+Street+East+Toronto,OSGOODE+STATION,1044
2714+Danforth+Avenue+Toronto,OSGOODE+STATION,7011
349+George+Street+Toronto,OSGOODE+STATION,1463
60+Brant+Street+Toronto,OSGOODE+STATION,861
360+Lesmill+Road+North+York,OSGOODE+STATION,11609
25+Canterbury+Place+North+York,OSGOODE+STATION,10629
"490+Sherbourne+Street,+2nd+floor+Toronto",OSGOODE+STATION,2086
512+Jarvis+St.+Toronto,OSGOODE+STATION,1934
86+Lombard+St.+Toronto,OSGOODE+STATION,897
1161+Caledonia+Road+Toronto,OSGOODE+STATION,8489
412+Queen+Street+East+Toronto,OSGOODE+STATION,1563
702+Kennedy+Rd+Toronto,OSGOODE+STATION,11401
1322+Bloor+Street+West+Toronto,OSGOODE+STATION,4100
3576+St.+Clair+Avenue+East+Scarborough,OSGOODE+STATION,10461
805A+Wellington+Street+W+Toronto,OSGOODE+STATION,1985
422+Gilbert+Avenue+Toronto,OSGOODE+STATION,7100
1076+Pape+Avenue+Toronto,OSGOODE+STATION,4978
14+Vaughan+Road+Toronto,OSGOODE+STATION,3689
558+Bathurst+Street+Toronto,OSGOODE+STATION,1933
126+Pape+Avenue+Toronto,OSGOODE+STATION,3258
60+Newcastle+Street+Toronto,OSGOODE+STATION,8213
70+Gerrard+St.+E.+Toronto,OSGOODE+STATION,1266
3410+Bayview+Avenue+Toronto,OSGOODE+STATION,13463
525+Bloor+Street+East+Toronto,OSGOODE+STATION,2608
87+Pembroke+St+Toronto,OSGOODE+STATION,1426
101+Ontario+Street+Toronto,OSGOODE+STATION,1304
2808+Dundas+St+W+Toronto,OSGOODE+STATION,5392
723+Queen+Street+West+Toronto,OSGOODE+STATION,1213
107+Jarvis+Street+Toronto,OSGOODE+STATION,971
Sherbourne+Street+Toronto,OSGOODE+STATION,1612
29+Leslie+Street+Toronto,OSGOODE+STATION,3739
2671+Islington+Avenue+Toronto,OSGOODE+STATION,14766
502+Spadina+Ave.+Toronto,OSGOODE+STATION,1386
191+Spadina+Road+Toronto,OSGOODE+STATION,2499
95+Wellesley+St.+E.+Toronto,OSGOODE+STATION,1761
23+Grange+Road+Toronto,OSGOODE+STATION,407
875+Queen+St+E+Toronto,OSGOODE+STATION,2779
7+Vanauley+Street+Toronto,OSGOODE+STATION,743
21+Walmer+Rd.+Toronto,OSGOODE+STATION,2200
80+Woodlawn+Ave.+East+Toronto,OSGOODE+STATION,3194
6+Warrendale+Court+Etobicoke,OSGOODE+STATION,15812
348+Davenport+Rd.+Toronto,OSGOODE+STATION,2290
167+College+Street+Toronto,OSGOODE+STATION,914
702+Kennedy+Road+Scarborough,OSGOODE+STATION,11401
265+Queens+Drive+Toronto,OSGOODE+STATION,10150
248+Dufferin+Street+Toronto,OSGOODE+STATION,2963
177+Caledonia+Rd+Toronto,OSGOODE+STATION,6200
747+Warden+Ave+Toronto,OSGOODE+STATION,10062
100+Lippincott+Street+Toronto,OSSINGTON+STATION,1719
973+Lansdowne+Avenue+Toronto,OSSINGTON+STATION,1685
43+Christie+Street+Toronto,OSSINGTON+STATION,602
1229+Ellesmere+Road+Toronto,OSSINGTON+STATION,15792
1651+Sheppard+Ave+West+Toronto,OSSINGTON+STATION,9471
4222+Kingston+Road+Toronto,OSSINGTON+STATION,16960
38+Bathrust+St+Toronto,OSSINGTON+STATION,2744
291+Sherbourne+Street+Toronto,OSSINGTON+STATION,4079
3306+Kingston+Road+Toronto,OSSINGTON+STATION,14113
339+George+Street+Toronto,OSSINGTON+STATION,3996
129+Peter+St+Toronto,OSSINGTON+STATION,3076
674+Dundas+St.+W+Toronto,OSSINGTON+STATION,2186
616+Vaughan+Road+Toronto+Toronto,OSSINGTON+STATION,2597
20+Gerrard+Street+East+Toronto,OSSINGTON+STATION,3444
2714+Danforth+Avenue+Toronto,OSSINGTON+STATION,8070
349+George+Street+Toronto,OSSINGTON+STATION,3943
60+Brant+Street+Toronto,OSSINGTON+STATION,2778
360+Lesmill+Road+North+York,OSSINGTON+STATION,12129
25+Canterbury+Place+North+York,OSSINGTON+STATION,11014
"490+Sherbourne+Street,+2nd+floor+Toronto",OSSINGTON+STATION,3553
512+Jarvis+St.+Toronto,OSSINGTON+STATION,3248
86+Lombard+St.+Toronto,OSSINGTON+STATION,4383
1161+Caledonia+Road+Toronto,OSSINGTON+STATION,5801
412+Queen+Street+East+Toronto,OSSINGTON+STATION,5033
702+Kennedy+Rd+Toronto,OSSINGTON+STATION,12429
1322+Bloor+Street+West+Toronto,OSSINGTON+STATION,1157
3576+St.+Clair+Avenue+East+Scarborough,OSSINGTON+STATION,11716
805A+Wellington+Street+W+Toronto,OSSINGTON+STATION,2305
422+Gilbert+Avenue+Toronto,OSSINGTON+STATION,3920
1076+Pape+Avenue+Toronto,OSSINGTON+STATION,5813
14+Vaughan+Road+Toronto,OSSINGTON+STATION,2232
558+Bathurst+Street+Toronto,OSSINGTON+STATION,1535
126+Pape+Avenue+Toronto,OSSINGTON+STATION,6546
60+Newcastle+Street+Toronto,OSSINGTON+STATION,7044
70+Gerrard+St.+E.+Toronto,OSSINGTON+STATION,3656
3410+Bayview+Avenue+Toronto,OSSINGTON+STATION,13922
525+Bloor+Street+East+Toronto,OSSINGTON+STATION,3347
87+Pembroke+St+Toronto,OSSINGTON+STATION,4127
101+Ontario+Street+Toronto,OSSINGTON+STATION,4769
2808+Dundas+St+W+Toronto,OSSINGTON+STATION,2756
723+Queen+Street+West+Toronto,OSSINGTON+STATION,2195
107+Jarvis+Street+Toronto,OSSINGTON+STATION,4465
Sherbourne+Street+Toronto,OSSINGTON+STATION,3991
29+Leslie+Street+Toronto,OSSINGTON+STATION,7170
2671+Islington+Avenue+Toronto,OSSINGTON+STATION,12130
502+Spadina+Ave.+Toronto,OSSINGTON+STATION,2140
191+Spadina+Road+Toronto,OSSINGTON+STATION,1924
95+Wellesley+St.+E.+Toronto,OSSINGTON+STATION,3257
23+Grange+Road+Toronto,OSSINGTON+STATION,3063
875+Queen+St+E+Toronto,OSSINGTON+STATION,6244
7+Vanauley+Street+Toronto,OSSINGTON+STATION,2730
21+Walmer+Rd.+Toronto,OSSINGTON+STATION,1456
80+Woodlawn+Ave.+East+Toronto,OSSINGTON+STATION,3679
6+Warrendale+Court+Etobicoke,OSSINGTON+STATION,13176
348+Davenport+Rd.+Toronto,OSSINGTON+STATION,2404
167+College+Street+Toronto,OSSINGTON+STATION,2565
702+Kennedy+Road+Scarborough,OSSINGTON+STATION,12429
265+Queens+Drive+Toronto,OSSINGTON+STATION,7514
248+Dufferin+Street+Toronto,OSSINGTON+STATION,2528
177+Caledonia+Rd+Toronto,OSSINGTON+STATION,3107
747+Warden+Ave+Toronto,OSSINGTON+STATION,10896
100+Lippincott+Street+Toronto,PAPE+STATION,4901
973+Lansdowne+Avenue+Toronto,PAPE+STATION,6814
43+Christie+Street+Toronto,PAPE+STATION,4957
1229+Ellesmere+Road+Toronto,PAPE+STATION,10909
1651+Sheppard+Ave+West+Toronto,PAPE+STATION,13524
4222+Kingston+Road+Toronto,PAPE+STATION,11786
38+Bathrust+St+Toronto,PAPE+STATION,6001
291+Sherbourne+Street+Toronto,PAPE+STATION,3059
3306+Kingston+Road+Toronto,PAPE+STATION,8939
339+George+Street+Toronto,PAPE+STATION,3203
129+Peter+St+Toronto,PAPE+STATION,5040
674+Dundas+St.+W+Toronto,PAPE+STATION,5246
616+Vaughan+Road+Toronto+Toronto,PAPE+STATION,6857
20+Gerrard+Street+East+Toronto,PAPE+STATION,3512
2714+Danforth+Avenue+Toronto,PAPE+STATION,2896
349+George+Street+Toronto,PAPE+STATION,3151
60+Brant+Street+Toronto,PAPE+STATION,5449
360+Lesmill+Road+North+York,PAPE+STATION,8180
25+Canterbury+Place+North+York,PAPE+STATION,10482
"490+Sherbourne+Street,+2nd+floor+Toronto",PAPE+STATION,2413
512+Jarvis+St.+Toronto,PAPE+STATION,2571
86+Lombard+St.+Toronto,PAPE+STATION,3896
1161+Caledonia+Road+Toronto,PAPE+STATION,10057
412+Queen+Street+East+Toronto,PAPE+STATION,3034
702+Kennedy+Rd+Toronto,PAPE+STATION,7481
1322+Bloor+Street+West+Toronto,PAPE+STATION,6401
3576+St.+Clair+Avenue+East+Scarborough,PAPE+STATION,6542
805A+Wellington+Street+W+Toronto,PAPE+STATION,6435
422+Gilbert+Avenue+Toronto,PAPE+STATION,8763
1076+Pape+Avenue+Toronto,PAPE+STATION,1007
14+Vaughan+Road+Toronto,PAPE+STATION,5222
558+Bathurst+Street+Toronto,PAPE+STATION,4888
126+Pape+Avenue+Toronto,PAPE+STATION,1761
60+Newcastle+Street+Toronto,PAPE+STATION,12275
70+Gerrard+St.+E.+Toronto,PAPE+STATION,3305
3410+Bayview+Avenue+Toronto,PAPE+STATION,11261
525+Bloor+Street+East+Toronto,PAPE+STATION,2048
87+Pembroke+St+Toronto,PAPE+STATION,3221
101+Ontario+Street+Toronto,PAPE+STATION,3378
2808+Dundas+St+W+Toronto,PAPE+STATION,7800
723+Queen+Street+West+Toronto,PAPE+STATION,5794
107+Jarvis+Street+Toronto,PAPE+STATION,3822
Sherbourne+Street+Toronto,PAPE+STATION,3004
29+Leslie+Street+Toronto,PAPE+STATION,2190
2671+Islington+Avenue+Toronto,PAPE+STATION,16921
502+Spadina+Ave.+Toronto,PAPE+STATION,4500
191+Spadina+Road+Toronto,PAPE+STATION,4330
95+Wellesley+St.+E.+Toronto,PAPE+STATION,2770
23+Grange+Road+Toronto,PAPE+STATION,4682
875+Queen+St+E+Toronto,PAPE+STATION,1981
7+Vanauley+Street+Toronto,PAPE+STATION,5324
21+Walmer+Rd.+Toronto,PAPE+STATION,4125
80+Woodlawn+Ave.+East+Toronto,PAPE+STATION,3870
6+Warrendale+Court+Etobicoke,PAPE+STATION,17967
348+Davenport+Rd.+Toronto,PAPE+STATION,3858
167+College+Street+Toronto,PAPE+STATION,4042
702+Kennedy+Road+Scarborough,PAPE+STATION,7481
265+Queens+Drive+Toronto,PAPE+STATION,12305
248+Dufferin+Street+Toronto,PAPE+STATION,7432
177+Caledonia+Rd+Toronto,PAPE+STATION,7855
747+Warden+Ave+Toronto,PAPE+STATION,5976
100+Lippincott+Street+Toronto,PIONEER+VILLAGE+STATIO,14464
973+Lansdowne+Avenue+Toronto,PIONEER+VILLAGE+STATIO,11738
43+Christie+Street+Toronto,PIONEER+VILLAGE+STATIO,13418
1229+Ellesmere+Road+Toronto,PIONEER+VILLAGE+STATIO,17945
1651+Sheppard+Ave+West+Toronto,PIONEER+VILLAGE+STATIO,4087
4222+Kingston+Road+Toronto,PIONEER+VILLAGE+STATIO,23544
38+Bathrust+St+Toronto,PIONEER+VILLAGE+STATIO,15637
291+Sherbourne+Street+Toronto,PIONEER+VILLAGE+STATIO,16135
3306+Kingston+Road+Toronto,PIONEER+VILLAGE+STATIO,22741
339+George+Street+Toronto,PIONEER+VILLAGE+STATIO,16079
129+Peter+St+Toronto,PIONEER+VILLAGE+STATIO,15983
674+Dundas+St.+W+Toronto,PIONEER+VILLAGE+STATIO,15015
616+Vaughan+Road+Toronto+Toronto,PIONEER+VILLAGE+STATIO,10425
20+Gerrard+Street+East+Toronto,PIONEER+VILLAGE+STATIO,15613
2714+Danforth+Avenue+Toronto,PIONEER+VILLAGE+STATIO,19254
349+George+Street+Toronto,PIONEER+VILLAGE+STATIO,16027
60+Brant+Street+Toronto,PIONEER+VILLAGE+STATIO,15685
360+Lesmill+Road+North+York,PIONEER+VILLAGE+STATIO,11717
25+Canterbury+Place+North+York,PIONEER+VILLAGE+STATIO,7305
"490+Sherbourne+Street,+2nd+floor+Toronto",PIONEER+VILLAGE+STATIO,15499
512+Jarvis+St.+Toronto,PIONEER+VILLAGE+STATIO,15199
86+Lombard+St.+Toronto,PIONEER+VILLAGE+STATIO,16565
1161+Caledonia+Road+Toronto,PIONEER+VILLAGE+STATIO,7789
412+Queen+Street+East+Toronto,PIONEER+VILLAGE+STATIO,17082
702+Kennedy+Rd+Toronto,PIONEER+VILLAGE+STATIO,19797
1322+Bloor+Street+West+Toronto,PIONEER+VILLAGE+STATIO,12380
3576+St.+Clair+Avenue+East+Scarborough,PIONEER+VILLAGE+STATIO,20867
805A+Wellington+Street+W+Toronto,PIONEER+VILLAGE+STATIO,15199
422+Gilbert+Avenue+Toronto,PIONEER+VILLAGE+STATIO,9526
1076+Pape+Avenue+Toronto,PIONEER+VILLAGE+STATIO,15872
14+Vaughan+Road+Toronto,PIONEER+VILLAGE+STATIO,12164
558+Bathurst+Street+Toronto,PIONEER+VILLAGE+STATIO,14290
126+Pape+Avenue+Toronto,PIONEER+VILLAGE+STATIO,18383
60+Newcastle+Street+Toronto,PIONEER+VILLAGE+STATIO,15192
70+Gerrard+St.+E.+Toronto,PIONEER+VILLAGE+STATIO,15740
3410+Bayview+Avenue+Toronto,PIONEER+VILLAGE+STATIO,7798
525+Bloor+Street+East+Toronto,PIONEER+VILLAGE+STATIO,15293
87+Pembroke+St+Toronto,PIONEER+VILLAGE+STATIO,16183
101+Ontario+Street+Toronto,PIONEER+VILLAGE+STATIO,16877
2808+Dundas+St+W+Toronto,PIONEER+VILLAGE+STATIO,11277
723+Queen+Street+West+Toronto,PIONEER+VILLAGE+STATIO,15089
107+Jarvis+Street+Toronto,PIONEER+VILLAGE+STATIO,16637
Sherbourne+Street+Toronto,PIONEER+VILLAGE+STATIO,16047
29+Leslie+Street+Toronto,PIONEER+VILLAGE+STATIO,19046
2671+Islington+Avenue+Toronto,PIONEER+VILLAGE+STATIO,5935
502+Spadina+Ave.+Toronto,PIONEER+VILLAGE+STATIO,14891
191+Spadina+Road+Toronto,PIONEER+VILLAGE+STATIO,13516
95+Wellesley+St.+E.+Toronto,PIONEER+VILLAGE+STATIO,15281
23+Grange+Road+Toronto,PIONEER+VILLAGE+STATIO,15793
875+Queen+St+E+Toronto,PIONEER+VILLAGE+STATIO,18189
7+Vanauley+Street+Toronto,PIONEER+VILLAGE+STATIO,15558
21+Walmer+Rd.+Toronto,PIONEER+VILLAGE+STATIO,13904
80+Woodlawn+Ave.+East+Toronto,PIONEER+VILLAGE+STATIO,13476
6+Warrendale+Court+Etobicoke,PIONEER+VILLAGE+STATIO,6904
348+Davenport+Rd.+Toronto,PIONEER+VILLAGE+STATIO,13648
167+College+Street+Toronto,PIONEER+VILLAGE+STATIO,15256
702+Kennedy+Road+Scarborough,PIONEER+VILLAGE+STATIO,19797
265+Queens+Drive+Toronto,PIONEER+VILLAGE+STATIO,6561
248+Dufferin+Street+Toronto,PIONEER+VILLAGE+STATIO,14407
177+Caledonia+Rd+Toronto,PIONEER+VILLAGE+STATIO,10108
747+Warden+Ave+Toronto,PIONEER+VILLAGE+STATIO,19028
100+Lippincott+Street+Toronto,QUEEN+STATION,2187
973+Lansdowne+Avenue+Toronto,QUEEN+STATION,5198
43+Christie+Street+Toronto,QUEEN+STATION,3404
1229+Ellesmere+Road+Toronto,QUEEN+STATION,14415
1651+Sheppard+Ave+West+Toronto,QUEEN+STATION,12427
4222+Kingston+Road+Toronto,QUEEN+STATION,14829
38+Bathrust+St+Toronto,QUEEN+STATION,2079
291+Sherbourne+Street+Toronto,QUEEN+STATION,1048
3306+Kingston+Road+Toronto,QUEEN+STATION,12034
339+George+Street+Toronto,QUEEN+STATION,851
129+Peter+St+Toronto,QUEEN+STATION,939
674+Dundas+St.+W+Toronto,QUEEN+STATION,1670
616+Vaughan+Road+Toronto+Toronto,QUEEN+STATION,5557
20+Gerrard+Street+East+Toronto,QUEEN+STATION,491
2714+Danforth+Avenue+Toronto,QUEEN+STATION,6516
349+George+Street+Toronto,QUEEN+STATION,898
60+Brant+Street+Toronto,QUEEN+STATION,1341
360+Lesmill+Road+North+York,QUEEN+STATION,11132
25+Canterbury+Place+North+York,QUEEN+STATION,10164
"490+Sherbourne+Street,+2nd+floor+Toronto",QUEEN+STATION,1534
512+Jarvis+St.+Toronto,QUEEN+STATION,1457
86+Lombard+St.+Toronto,QUEEN+STATION,424
1161+Caledonia+Road+Toronto,QUEEN+STATION,8757
412+Queen+Street+East+Toronto,QUEEN+STATION,1054
702+Kennedy+Rd+Toronto,QUEEN+STATION,10905
1322+Bloor+Street+West+Toronto,QUEEN+STATION,4580
3576+St.+Clair+Avenue+East+Scarborough,QUEEN+STATION,9965
805A+Wellington+Street+W+Toronto,QUEEN+STATION,2465
422+Gilbert+Avenue+Toronto,QUEEN+STATION,7464
1076+Pape+Avenue+Toronto,QUEEN+STATION,4426
14+Vaughan+Road+Toronto,QUEEN+STATION,3923
558+Bathurst+Street+Toronto,QUEEN+STATION,2340
126+Pape+Avenue+Toronto,QUEEN+STATION,2749
60+Newcastle+Street+Toronto,QUEEN+STATION,8693
70+Gerrard+St.+E.+Toronto,QUEEN+STATION,714
3410+Bayview+Avenue+Toronto,QUEEN+STATION,12986
525+Bloor+Street+East+Toronto,QUEEN+STATION,2056
87+Pembroke+St+Toronto,QUEEN+STATION,847
101+Ontario+Street+Toronto,QUEEN+STATION,810
2808+Dundas+St+W+Toronto,QUEEN+STATION,5872
723+Queen+Street+West+Toronto,QUEEN+STATION,1693
107+Jarvis+Street+Toronto,QUEEN+STATION,506
Sherbourne+Street+Toronto,QUEEN+STATION,1092
29+Leslie+Street+Toronto,QUEEN+STATION,3237
2671+Islington+Avenue+Toronto,QUEEN+STATION,15246
502+Spadina+Ave.+Toronto,QUEEN+STATION,1756
191+Spadina+Road+Toronto,QUEEN+STATION,2869
95+Wellesley+St.+E.+Toronto,QUEEN+STATION,1284
23+Grange+Road+Toronto,QUEEN+STATION,884
875+Queen+St+E+Toronto,QUEEN+STATION,2285
7+Vanauley+Street+Toronto,QUEEN+STATION,1223
21+Walmer+Rd.+Toronto,QUEEN+STATION,2570
80+Woodlawn+Ave.+East+Toronto,QUEEN+STATION,2719
6+Warrendale+Court+Etobicoke,QUEEN+STATION,16292
348+Davenport+Rd.+Toronto,QUEEN+STATION,2559
167+College+Street+Toronto,QUEEN+STATION,1292
702+Kennedy+Road+Scarborough,QUEEN+STATION,10905
265+Queens+Drive+Toronto,QUEEN+STATION,10630
248+Dufferin+Street+Toronto,QUEEN+STATION,3443
177+Caledonia+Rd+Toronto,QUEEN+STATION,6556
747+Warden+Ave+Toronto,QUEEN+STATION,9510
100+Lippincott+Street+Toronto,QUEEN'S+PARK+STATION,1076
973+Lansdowne+Avenue+Toronto,QUEEN'S+PARK+STATION,4300
43+Christie+Street+Toronto,QUEEN'S+PARK+STATION,2288
1229+Ellesmere+Road+Toronto,QUEEN'S+PARK+STATION,14230
1651+Sheppard+Ave+West+Toronto,QUEEN'S+PARK+STATION,11404
4222+Kingston+Road+Toronto,QUEEN'S+PARK+STATION,15275
38+Bathrust+St+Toronto,QUEEN'S+PARK+STATION,2367
291+Sherbourne+Street+Toronto,QUEEN'S+PARK+STATION,1286
3306+Kingston+Road+Toronto,QUEEN'S+PARK+STATION,12480
339+George+Street+Toronto,QUEEN'S+PARK+STATION,1203
129+Peter+St+Toronto,QUEEN'S+PARK+STATION,1252
674+Dundas+St.+W+Toronto,QUEEN'S+PARK+STATION,1340
616+Vaughan+Road+Toronto+Toronto,QUEEN'S+PARK+STATION,4534
20+Gerrard+Street+East+Toronto,QUEEN'S+PARK+STATION,651
2714+Danforth+Avenue+Toronto,QUEEN'S+PARK+STATION,6508
349+George+Street+Toronto,QUEEN'S+PARK+STATION,1150
60+Brant+Street+Toronto,QUEEN'S+PARK+STATION,1667
360+Lesmill+Road+North+York,QUEEN'S+PARK+STATION,10861
25+Canterbury+Place+North+York,QUEEN'S+PARK+STATION,9881
"490+Sherbourne+Street,+2nd+floor+Toronto",QUEEN'S+PARK+STATION,1370
512+Jarvis+St.+Toronto,QUEEN'S+PARK+STATION,1186
86+Lombard+St.+Toronto,QUEEN'S+PARK+STATION,1655
1161+Caledonia+Road+Toronto,QUEEN'S+PARK+STATION,7734
412+Queen+Street+East+Toronto,QUEEN'S+PARK+STATION,2234
702+Kennedy+Rd+Toronto,QUEEN'S+PARK+STATION,10867
1322+Bloor+Street+West+Toronto,QUEEN'S+PARK+STATION,3693
3576+St.+Clair+Avenue+East+Scarborough,QUEEN'S+PARK+STATION,10154
805A+Wellington+Street+W+Toronto,QUEEN'S+PARK+STATION,2756
422+Gilbert+Avenue+Toronto,QUEEN'S+PARK+STATION,6484
1076+Pape+Avenue+Toronto,QUEEN'S+PARK+STATION,4251
14+Vaughan+Road+Toronto,QUEEN'S+PARK+STATION,2944
558+Bathurst+Street+Toronto,QUEEN'S+PARK+STATION,1242
126+Pape+Avenue+Toronto,QUEEN'S+PARK+STATION,3753
60+Newcastle+Street+Toronto,QUEEN'S+PARK+STATION,8586
70+Gerrard+St.+E.+Toronto,QUEEN'S+PARK+STATION,863
3410+Bayview+Avenue+Toronto,QUEEN'S+PARK+STATION,12715
525+Bloor+Street+East+Toronto,QUEEN'S+PARK+STATION,1892
87+Pembroke+St+Toronto,QUEEN'S+PARK+STATION,1334
101+Ontario+Street+Toronto,QUEEN'S+PARK+STATION,2027
2808+Dundas+St+W+Toronto,QUEEN'S+PARK+STATION,5135
723+Queen+Street+West+Toronto,QUEEN'S+PARK+STATION,1980
107+Jarvis+Street+Toronto,QUEEN'S+PARK+STATION,1750
Sherbourne+Street+Toronto,QUEEN'S+PARK+STATION,1197
29+Leslie+Street+Toronto,QUEEN'S+PARK+STATION,4424
2671+Islington+Avenue+Toronto,QUEEN'S+PARK+STATION,14509
502+Spadina+Ave.+Toronto,QUEEN'S+PARK+STATION,645
191+Spadina+Road+Toronto,QUEEN'S+PARK+STATION,1753
95+Wellesley+St.+E.+Toronto,QUEEN'S+PARK+STATION,1013
23+Grange+Road+Toronto,QUEEN'S+PARK+STATION,788
875+Queen+St+E+Toronto,QUEEN'S+PARK+STATION,3463
7+Vanauley+Street+Toronto,QUEEN'S+PARK+STATION,1509
21+Walmer+Rd.+Toronto,QUEEN'S+PARK+STATION,1454
80+Woodlawn+Ave.+East+Toronto,QUEEN'S+PARK+STATION,2446
6+Warrendale+Court+Etobicoke,QUEEN'S+PARK+STATION,15555
348+Davenport+Rd.+Toronto,QUEEN'S+PARK+STATION,1536
167+College+Street+Toronto,QUEEN'S+PARK+STATION,169
702+Kennedy+Road+Scarborough,QUEEN'S+PARK+STATION,10867
265+Queens+Drive+Toronto,QUEEN'S+PARK+STATION,9894
248+Dufferin+Street+Toronto,QUEEN'S+PARK+STATION,3748
177+Caledonia+Rd+Toronto,QUEEN'S+PARK+STATION,5577
747+Warden+Ave+Toronto,QUEEN'S+PARK+STATION,9335
100+Lippincott+Street+Toronto,ROSEDALE+STATION,2727
973+Lansdowne+Avenue+Toronto,ROSEDALE+STATION,3838
43+Christie+Street+Toronto,ROSEDALE+STATION,2560
1229+Ellesmere+Road+Toronto,ROSEDALE+STATION,13110
1651+Sheppard+Ave+West+Toronto,ROSEDALE+STATION,10414
4222+Kingston+Road+Toronto,ROSEDALE+STATION,14753
38+Bathrust+St+Toronto,ROSEDALE+STATION,4092
291+Sherbourne+Street+Toronto,ROSEDALE+STATION,2205
3306+Kingston+Road+Toronto,ROSEDALE+STATION,11906
339+George+Street+Toronto,ROSEDALE+STATION,2135
129+Peter+St+Toronto,ROSEDALE+STATION,3077
674+Dundas+St.+W+Toronto,ROSEDALE+STATION,3089
616+Vaughan+Road+Toronto+Toronto,ROSEDALE+STATION,3776
20+Gerrard+Street+East+Toronto,ROSEDALE+STATION,1668
2714+Danforth+Avenue+Toronto,ROSEDALE+STATION,5863
349+George+Street+Toronto,ROSEDALE+STATION,2082
60+Brant+Street+Toronto,ROSEDALE+STATION,3438
360+Lesmill+Road+North+York,ROSEDALE+STATION,9305
